Timestamp|Amount|Caller|Note|txHash
1661801236|216376163334321206|0x22fea913fd7f729303bae66ef40a044c73ffadce|Fee from @lexicondevils|0xc89ee331ee0709bc7e3e4ae723662fe4c6a3d57d48b30e505a0e07e926ae57d1
1661801236|216376163334321206|0x22fea913fd7f729303bae66ef40a044c73ffadce|Fee from @lexicondevils|0xc89ee331ee0709bc7e3e4ae723662fe4c6a3d57d48b30e505a0e07e926ae57d1
1661801236|216376163334321206|0x22fea913fd7f729303bae66ef40a044c73ffadce|Fee from @lexicondevils|0xc89ee331ee0709bc7e3e4ae723662fe4c6a3d57d48b30e505a0e07e926ae57d1
1661753867|504034762311015499|0xe16a238d207b9ac8b419c7a866b0de013c73357b|Fee from @peel|0x35fb0dc14d4ec74536ad3d36b82733c0c7820f86babddd7728fa8041107916f3
1661753625|2660362663946572199|0xe16a238d207b9ac8b419c7a866b0de013c73357b|Fee from @juicebox|0x60db193e6e5d9ad8aeb34fe11f0b158cbbb554b48ad1e8e42b7e60eba42723a8
1661553535|47827771852391379|0x544880be7e5dcc0e14173dc6722794dea6fa76d5|Fee from @cryptocommons|0xf70dfe96328320c7d304badfe7666830447e211aee38e84c8a7d68d340b3ea11
1661486627|7392645645948296|0x60535a6605958fff6cec5b1e92892601efb3473b|Fee from @slice|0x67684b0e511cc9fbf8a7c14bfa540712dd53b716fd2eae41660559ed19c4cb40
1661153930|3119172586093221880|0x9fb587b08bb31e81be3c63231c3069706ca69260|Fee from @domaindao|0x3ad2e9176af4159d20ad41800aeb93be44617a5a2dabf079cef0c8ad68af13cb
1661129268|481687205109756780|0x0028c35095d34c9c8a3bc84cb8542cb182fcfa8e|Fee from @peel|0xfb536c42f95782bddf94e6aed9c6c61358ae6f9c8d11c323599f473b0f26348a
1661083223|1013000000000000|0x8c6d358672a1599162584e8ca1dfceaab5b0a85e||0x5bce7bec7ffaaacffb4c0176c3b07c41271c565523a8a126ac32ec3dc43b1b4d
1661081075|1011000000000000|0x3e70c87448e5981a40c62392c73cf58823d92cab||0xd6ed633f7c43d0d022873352303cbbe168edfb9848782104257f97aab42a44c2
1660926868|78571428571428572|0x2c003eab85b2eb421e29502421cf3f04b686f632|Fee from @vboxdao|0x84b6d885c428b92fe83a2685e6066dd3accbf89f0e517312b73941907e485bcb
1660524252|340295237564408742|0xf0fe43a75ff248fd2e75d33fa1ebde71c6d1abad|Fee from @peel|0x6f22d66420008e1dcd04ca4a0e0ce46c21d186e5ce22ed159b4829e7bb6d25c2
1660510793|158030806321864689|0x22fea913fd7f729303bae66ef40a044c73ffadce|Fee from @lexicondevils|0x88bb5f1b608b46eb4f3ebe21fd463ed5d3e5b51b887ac28341cb75aee28e71e8
1660443473|2149382728470957551|0xca6ed3fdc8162304d7f1fcfc9ca3a81632d5e5b0|Fee from @juicebox|0xa5d68edbf660ca26e19cf8566a4db571728c32a6dc6f600f9a7af2f0d78c9908
1660396984|136686264685194158|0xe7879a2d05dba966fcca34ee9c3f99eee7edefd1|Fee from @wagmistudios|0x81d0795209a82042606c678d28fac89a0b1c88d86197f4af47ab7986777e66fb
1660383197|1000000000000000|0xad4233e292b1cdfa58b06e88770115f44daffb76|hello|0xe806479f18d4b5b432dc81dbc5acf1c451eb01b3d66fe700bd2fbdaa42e9dd7f
1660361848|1000000000000000|0xcf92860923e2be3d22fcfabe4c899877c16eb08b|go|0xb2b570587d5af38cf75e92d577bb425ab4711df61ba7631b41ab2a75fe9990cb
1660313017|21653017270161326|0xf7253a0e87e39d2cd6365919d4a3d56d431d0041|Fee from @canudaocomm|0x549c6c8166cc13b4543167b4df9d6886ab87704ad5ad49335971c498a3a61764
1660310163|1000000000000000|0x70f1e94b305aa9a8666229d4cb54631548e0b81f||0x75e42fc59400d50d68df269da51989c9b55557d2c284eff31281275995410311
1660228761|45372783972968183|0xf32dd1bd55bd14d929218499a2e7d106f72f79c7|Fee from @slice|0xfdc4c56dc8eb04ec05a6fec6f1030116bfe7d37cc638ad0e97db0e88101bdde1
1660143701|3324472041688129622|0xbb1b7a99b1ba332fef349bbd23f8d79c475ce44f|Fee from @domaindao|0xf087c8c3a5f2fb73134f22586de7f0a719d1102f9b114234174cb920a2f0a755
1660128685|288948565688709396|0xf0fe43a75ff248fd2e75d33fa1ebde71c6d1abad|Fee from @johnnydao|0xb5de550a9e2f67cb1225a686c6aac5fa87cd7712768a0dd7b7c50fde1dca73e4
1659916055|391010172097627414|0xc33e51fe166c65c1dde7db68d981437aa8fd8e98|Fee from @peel|0xdeab5f1c0ef6648a387a3b100a12f0b4209541d511ae429982c57fb6c3077eca
1659815851|5000000000000000|0x7aeec47bca5115cb386033cdbf9640cddefc68b3||0x176274daec39edb7148ce2b01d6d4e485b706ab8f6747b7fd2687dfb39e75691
1659803716|100000000000000000|0xf14729358c35e7a024639ea97aa991b2d577dad5||0x33dd932b502812b253642650dc3c72707b7e6af63afbd38578fa05e280f2ec20
1659362191|100000000000000|0x038fe37c30a1b122382ca8de2f0ec9a4295984b1|https://www.juicebox.money/assets/stickers/banny_love.png|0x2cce6f5e7700a430572dc30c931018e27fd46240e0cd8cbd451c936890f87bbd
1659311998|394290570895853970|0xe16a238d207b9ac8b419c7a866b0de013c73357b|Fee from @peel|0xeb1dc0b902a74b847f65ae3b5f4e29f690b7ea40311c03ca118fb284d6ba0f8f
1659300687|183561095851976705|0x22fea913fd7f729303bae66ef40a044c73ffadce|Fee from @lexicondevils|0xce9e2c4a9b560511cd954c21eab7f01abf50fec61a8efd42d994944e59218adb
1659209503|2205253439869285352|0x823b92d6a4b2aed4b15675c7917c9f922ea8adad|Fee from @juicebox|0x601573018be0c558db0554223740264fc5ae2d19ee32d273531238d6ceb722db
1658994733|167309390225411918|0x111040f27f05e2017e32b9ac6d1e9593e4e19a2a|Fee from @wagmistudios|0x3cafcc54678531a47baa21b1be52a445c47548558927694a5a8f00eacb83fad0
1658708585|414843468366746964|0x0028c35095d34c9c8a3bc84cb8542cb182fcfa8e|Fee from @peel|0x3cda35f47c56a0358411200b1fc0cc369b9949037b82888e7fb131a6af8d0df3
1658190096|9523809523809524|0x0a343137da3b876db9bf11b28d3adba66ce2b92a|Fee from @ukrainefrens|0x8b50f01f483a084bd4175f9d28bc2cd7bd838f4fe6982ffa8f78325fb4881479
1658180329|15175485096637037|0xae009d532328ff09e09e5d506ab5bbec3c25c0ff|Fee from @slice|0x48b1d71f14195c6219d23601919faf2a077981f8683399469933ece4badff908
1658166558|82856020513162135|0x0b537e107caf82aa05774ef2bf029b0cf53928c8|Fee from @canudaocomm|0xe9f9c9aa136f17a6cafc7a515176776616eee2783a8c2c191c7fa56b891d1693
1658100896|490432160974490996|0xe16a238d207b9ac8b419c7a866b0de013c73357b|Fee from @peel|0xbbbbd345a9b7e53ce3d09aeb5ea6a85a051e4937b18e32bd68f9ee20d5f844cd
1658090386|232842262783350588|0x22fea913fd7f729303bae66ef40a044c73ffadce|Fee from @lexicondevils|0xb72f3a0a97bdb0c2bc5dc5380ac39580847f5573b422ff9494f741c3f26a0042
1658000047|2704473184983607486|0x5d95baebb8412ad827287240a5c281e3bb30d27e|Fee from @juicebox|0xc584c57340acec779922dc3f68d3f77353b6cb09278b038e65200ec5f4af2b61
1657890479|220330734279641876|0x90eda5165e5e1633e0bdb6307cdecae564b10ff7|Fee from @wagmistudios|0x085356cc9893f3b861ba8b82085a6991012a168ccf8f06d7ec1703f5ee04f96c
1657819079|87804878048780488|0x42550b707390d93916e8304f6bc931fe55fddc94|Fee from @buffettlunchdao|0xd30f6cbf5c6c0d57bc23798ec0a83f73aa887f47d10b79927a205102b4380d44
1657691182|50997782705100000|0x85cc4d0d535d3b32bb6fc4e1a91371880731881a|Fee from @pencil|0x3644cb9d6d148ff12378322543358cf0e51a0e9eff022b8534c31fe9e8be04b0
1657685609|278494919601684591|0xf0fe43a75ff248fd2e75d33fa1ebde71c6d1abad|Fee from @johnnydao|0x68bba715585f8206e58459130e17e1efe859f934248fcfebfdcf9fd379b6c67c
1657681300|82523809523809524|0x7cc4e967242e1cad92152d47ae0bb9169e97d553|Fee from @tiles|0x99e091baf69a867c6aa9efaf88efec12e52352d8ebf52407115b3027236bbefb
1657509363|575476727705196790|0xe16a238d207b9ac8b419c7a866b0de013c73357b|Fee from @peel|0x32b30ceedd4f30e7457da9dd9bff0ad8c7e17c129801cec5774c205e4a498c19
1657434471|1000000000000000|0x69234c22432c5d6d5c5b97f600b1827bb91726da||0xaea2e4a384675442bdcaacb2c908de6bc4b571e69f62f514400caff3626dd7c4
1657434345|1000000000000000|0x00b99e045e63ef702ce5abaf8b145f2b4a509787||0x227281afb75818095cccd6d76d234ba1fe272c79025ce01f751eb41038a1bfd6
1657434262|1000000000000000|0x6c2e47aca7f7e23f3ce8f1606cfaa157b5583c04||0x2c776e45979cba3d9ed1a354fa75193289ad36f18b06d5fb925abe95976d5eba
1657434262|1000000000000000|0x412e4f88c007a23b44a2f9cda46a923f90b9ad54||0x33959a4aee970cf942bf04e0ddece2159e633a3023711c7eaef0b51de9148e28
1657434262|1000000000000000|0xd10f1a1c8e7a59733ed7b1b55753e34e139d608c||0x04f775c36a094e4951f488876bcf651a3a72a46f8d9010b4bfcaa6d76e102082
1657434100|1000000000000000|0x4ca6b5ad4489d95adcd7032ec57ca3c103fb7f10||0x936d60722eceedb3fe066e7ffb3f16d8550f8760fd00253aafb6945f6bdbad70
1657434039|1000000000000000|0x616ed83d247fc2a90b247852a0895f9ed4a3db0f||0x1bc6762dc055ba0c390430d40c7802d40e7f4c06c025bbfafb4bdbfd2c1cef0f
1657434000|1000000000000000|0xfc9cced2f18f7c554bbf82d48511fa9f59483db8||0xc312beb7a58f197963974a9d50a0649e9df745dab94b7ddea47649b2b278bcec
1657433910|1000000000000000|0xcf3c2ad2ae63a1c2e9723481abaf4544d9d6fc32||0x5578e0c28adb38a3a81b3c643d73187cb79c61dc19a12925d10f0128dc56d218
1657433864|1000000000000000|0xeb5f9f3cbd64a8658f8c5f7946d81ff316fb0794||0x5a1fc21a464af3a846812ba60de1694ec58b8ea4c3e3e6a31b57e69f6297996d
1657433741|1000000000000000|0x7c4b8bfbf1a92d745593a75d0b8cf6d324d48101||0xfa3cc746ea64da9bdce06f7a0debc8351f9a6547333fc062f840c3bd08168d58
1657433672|1000000000000000|0x266ecce1033a3b6189f215b619fca00558599cc0||0xc6dfb74614e8adae5772c39b26c10573b7cddcff377a241bdcd2955b82a2b7d8
1657433630|1000000000000000|0x3e51a14e55f55e6dbdafe8c1edde9cf3bb020586||0xef62bcc5e4a34ffd69424fcac5f74ecd1ffe7bd2d8bc4fd7c373a63349efb032
1657433498|1000000000000000|0x9a718feed6a77c59ed5b386b3d580f5c044c195a||0xc1153a3df0a66bf54428c36c6dfd6e2dd73416cbe88cb764f7d6678820cbd3cb
1657433451|1000000000000000|0x43640f8bc95a4e0ea894dff077753d02cc86dcf7||0x579d5de73753209532d20b61aa83ea8f31e63ae4d7250a4c6a481dd470042b04
1657377322|80000000000000000|0xfd719ad7066b7d56062df652da7930ac5d6e28ba||0xea25dca50bc86da2fe94e91a95e2fcbab92b87d4220f1180a3858c2a5a4e959e
1657266757|2439024390243903|0x6957835d15f0800d5bdfc99fa1b51dcc9bff2c5d|Fee from @deepcoin|0x6685e36acca6a3f8277f3dcb71749844897fcf0739dd90426124ed98da6d780d
1657266024|10000000000000000|0xee9ab87e3dd3817aa3636e247d09650ccbfe83c8||0xc40d1e1db60abe57e9c8e8e36bccdd6442fccd08d8016b4cd0cb37b1d345dbb6
1657185159|714285714285715|0x9dfbede1c106ec37e641faaee884a2d21c2a7ed6|Fee from @king|0x45d98173b1b72c729b793a3dae65757ce3e6b008d9e380523b60bf1685ed8aaf
1657146127|102625903388224007|0x0b537e107caf82aa05774ef2bf029b0cf53928c8|Fee from @canudaocomm|0xa34283cca07a2c8c7a6f0c5de6102bedabb3845846932445bba849eb6689c369
1656904303|278200634298070807|0xf0fe43a75ff248fd2e75d33fa1ebde71c6d1abad|Fee from @johnnydao|0x967d1957f59eb5aad1ac57184e0e7ddbde5fc97d666902a0d49603ad30061043
1656900656|618322211401235954|0xe16a238d207b9ac8b419c7a866b0de013c73357b|Fee from @peel|0xdefd652cb82986ef394d3d2ab0af5acd864fa80f2d0d14c9e3b6fd21a0d7a6a0
1656793806|293991391335479123|0x22fea913fd7f729303bae66ef40a044c73ffadce|Fee from @lexicondevils|0xc2c6c09b9252aeff881775b63a83fd1f43ae3ed2dd172b5a87cd83d52db75c3e
1656792632|9132868665747132507|0x823b92d6a4b2aed4b15675c7917c9f922ea8adad|Fee from @juicebox|0xad409e7d219517e2b272e94df07ae99c446d7577d6b4f03b8f4f3a91160f7d94
1656716768|2283878132390397453|0x823b92d6a4b2aed4b15675c7917c9f922ea8adad|Fee from @domaindao|0x3229ba401a6bfb44d80a5b87d83121dcdfb0f2143b73acb239a9807019e434f6
1656548257|22665868828083919|0xae009d532328ff09e09e5d506ab5bbec3c25c0ff|Fee from @slice|0xc1f3d7f1cbf4adf3762b0ae5099b1bd926f49f51e31be51756262ead1ae19a4c
1656440893|21549316183344804|0x60535a6605958fff6cec5b1e92892601efb3473b|Fee from @slice|0xe7dfa4485776724497a4ad494f47db80bf90a57e289f1042ff3d4661c888706c
1656381503|219876712449150356|0xe7879a2d05dba966fcca34ee9c3f99eee7edefd1|Fee from @wagmistudios|0xb0ac52b906b54e4c6ac7373659cd3c78129a4f3386c05baf93b63f7a3a04c472
1656292448|549478424331730109|0xf0fe43a75ff248fd2e75d33fa1ebde71c6d1abad|Fee from @peel|0xa7986da332b7d503e2fce93935466095faabbef6d912ec0edf70dd9d38e27769
1656133746|82523809523809524|0x7cc4e967242e1cad92152d47ae0bb9169e97d553|Fee from @tiles|0x5c67367a903cba83bc24060bbb57ee1ab35a74f206c842f7a99cb58679b2a5c5
1655994322|374621937073170732|0x752515a3a1091b9f1c04416cf79d1f14d2340085|Fee from @peace|0x4e9ccc9452f704fd1e8dd178a295037dd35658dd86f25247224593fdf6122449
1655771636|890440620000000000|0x28c173b8f20488eef1b0f48df8453a2f59c38337|20% JBP176 https://juicebox.money/assets/stickers/banny_stoned.png|0xcf893d023918addf091f4d50e1f3d22e3dc1666ebe2df9b6d07da39f12c19333
1655729250|3270000000000000000|0x6860f1a0cf179ed93abd3739c7f6c8961a4eea3c|20% JBP176|0x9176f4ae3fa5bbd38fe75aac9a77068f9f606b8483ad4228c026ba43fd7eca26
1655683244|588565865315581119|0xc0b8eed3314b625d0c4ebc5432a5bd4f31370b4d|Fee from @peel|0x360f934de49a9cc2dd12b1ec3fbfd250c616625442c2fdf7ca9a42ee0e67b568
1655682226|332613043616972483|0x22fea913fd7f729303bae66ef40a044c73ffadce|Fee from @lexicondevils|0x214b4381f85eaa4a6919eee35e9a9ff5263fba283174855a51e0ea7d1643ce0b
1655590637|9770358638356528431|0x823b92d6a4b2aed4b15675c7917c9f922ea8adad|Fee from @juicebox|0x58f257d106d1d5a8ef2845cd1d60e8246b368ca0275b7a3527de711a0551bc0f
1655565777|122733028906328435|0x0b537e107caf82aa05774ef2bf029b0cf53928c8|Fee from @canudaocomm|0x09994d26d19eb6bfb2dc98f748ee0e3fa69af53b3adfaa9d4f7a919e3db932a9
1655382536|1000000000000000|0xc6788b1b1d2f2b6bcefe0cf4f30a410d723a9756||0x45fafd65f3f1ce13e72ebf0b5ca8f3c5cdbb59c234df325885463a3831c568a4
1655247022|21276501584844051|0x60535a6605958fff6cec5b1e92892601efb3473b|Fee from @slice|0x98cd8207823a814199ec7e9e93f7dd317c18ae0f649ef96b100e0f9b47e0d10c
1655242500|336000000000000000|0xe7879a2d05dba966fcca34ee9c3f99eee7edefd1|20% Where you at Banny Ipkiss?|0xc077dd950b905bd039a43fc27b56325c233d0cc000f60a1db69ecbc684ef54fc
1655241349|218062454804658628|0xe7879a2d05dba966fcca34ee9c3f99eee7edefd1|Fee from @wagmistudios|0x00e53b7a73210dd22f45ac63e2ca819d9ccc68a15b17aae11613d959cc7f001d
1655126306|2000000000000000000|0x6860f1a0cf179ed93abd3739c7f6c8961a4eea3c|20% JBP176|0xc800ce55644c7beb088033dd0a5d1004fb06fe64fe7b9a9676e1817072b02349
1655083708|487138750652050047|0xe16a238d207b9ac8b419c7a866b0de013c73357b|Fee from @peel|0x4f2ba316fe15b7d26589fb4a16ad723b8c8ae965963ce5cd15768fb54d1dd9cf
1654940505|5231031871188178|0x8888d0f9be5178fe0d6b1e706308ae009de2b5ee|Fee from @burmadao|0x4979b7660a542ba2d5385fca4b4763e3e900ad866d258d19f4793746e670141c
1654913834|82523809523809524|0x7cc4e967242e1cad92152d47ae0bb9169e97d553|Fee from @tiles|0x937c6190e8a7a10e0008514cd32302f27f2e5bcc1e6b87fa348c83b4ba42a119
1654766637|300000000000000000|0x8eb8896a92a644431383f796905a5d0209c76586||0x3afe0fbfb7f5de073bc85347c46f6f0697401ebc33874583dac6cc5fd88c6c0c
1654640607|2000000000000000000|0x231a07c825f052b895de5fd1513ce40d18e14af5||0xfb5c7ddbede06686e2911fc4bf12374569fab76a6a77a3d117c42c220930879e
1654591686|50000000000000000|0x65119595d7de66973b2de0d51648deac304e3d0e|delicious juice|0x64ef6e11de87fd27062129faab9dd5db02840703d0c9cd3ecba810dc60f71f85
1654482904|191098439390231087|0xe16a238d207b9ac8b419c7a866b0de013c73357b|Fee from @peel|0xa41efb2edb9c7119db9f72e00346173d78b03fdbef2d720ada4eca120a9df7ba
1654453673|172046718309387663|0x21f0ed29e0bd46ba8ce6839dc92e573bc0d20f7f|Fee from @lexicondevils|0xe148a91833a6fc8f314719e8862af833883a4cfaa87fef13e09261688e059c5c
1654399506|33453528560158712219|0xca6ed3fdc8162304d7f1fcfc9ca3a81632d5e5b0|Fee from @juicebox|0xcea799f135dd4eea9a02e6ab8cbe7fa10d22fee09545dfacfa9af20d5c7a69f7
1654336650|100000000000000000|0xee9647f6e0cbde2f107b8669be01ae1fc7b9e9d7|AMT is a Web3 and DAO that portfolio in disruptive innovation token.
 https://jbx.mypinata.cloud/ipfs/QmW259cVmPo2KyaG9Gdy5kGjq939YrvFJYe4jfZMmiXseK|0x7eae9082cdf7886bffb7d9444c3fafa81896e228c5f5d7e052e82bfa1978c5c7
1654295399|184619696449991033|0xf7253a0e87e39d2cd6365919d4a3d56d431d0041|Fee from @canudaocomm|0x6931a4ef0761aeb8720883719b7051eda96f1a9615e6088b1e7874371f34c73c
1654247629|10000000000000000|0x1378b43fd789b6b243f2b81168ad05131791462e||0x63442e2f8df7afc34b59e8ee532404e9b3ac44e7f9d762129d7ca75fad0e9840
1654242026|82523809523809524|0x7cc4e967242e1cad92152d47ae0bb9169e97d553|Fee from @tiles|0xebe4d6e670a636437aad82a655ed7facb9763fba8ff16ac89853083000072a5e
1654228319|558300000000000|0x0c291c1abc3880d735feb2733a7ce29f2f85495b||0xc15389de81e9fce759a4e14ba07793ff9157d5b1442161b6745e52ba0546548c
1654212773|10000000000000000|0x30518e38c70a5f686b38eedad342aa2c943d7c6b||0x0b9b1adafb164bdbfeccffe60d51f3e8273d5405b092093258f5b2bcc07f8eba
1653917926|137933881893967565|0xe7879a2d05dba966fcca34ee9c3f99eee7edefd1|Fee from @wagmistudios|0x334063476f99e2d699c155791c920525094e66865e4b5e7ccb8aa949416c02c2
1653916312|154963228701800871|0xf0fe43a75ff248fd2e75d33fa1ebde71c6d1abad|Fee from @johnnydao|0x5f8f93f8f62d4bdcf2b89e8c95aace401ed0fc5819f98379f5dcebb61ffadb35
1653869431|196435782354037322|0x0028c35095d34c9c8a3bc84cb8542cb182fcfa8e|Fee from @peel|0x6ebb3485cbd2055517e13a61fd2ad531a58c83a96f1b92ed8dc892776e553f59
1653786186|10000000000000000|0xd50f7b7a5ced2c73e3140a12f489fb61cc26a0ce||0x248e1028ca00967b6b61fbb1d7b9180a676d4d4b93c37c5a25527f6338acca95
1653755896|5238095238095239|0xac854f9cb427e945725559c010148faa746b402e|Fee from @dance|0x8e8bc98347e3f44330d7658d3d6a65d230c1bb4835dde80bddebff6cb3e63f21
1653726048|80952380952380953|0xd60ea02dfdaeefe61bf2978ea06558c3271a3dab|Fee from @covid19vaccinedao|0xce1445eeba709c30b71b99ae0553216f5d981400c69565b77a23d8a16e4ffae2
1653718538|4761904761904762|0x2ee4b636099142c14e8462b42fcaf91d3e8c3934|Fee from @lunardao|0x0147bc656d34edd200a98377990a7ae1d53e0f2a4b37b7e6eb41bc6f94be9872
1653705452|82523809523809524|0x7cc4e967242e1cad92152d47ae0bb9169e97d553|Fee from @tiles|0x07342f97cd3bb107380022f191c0a26d130a4282f0eb26c064db34169a35f435
1653700493|17317073170731708|0x9e84aaafe42302252a0378d016ae63a19f49e46a|Fee from @lunchdao|0xfc327e4d23f0f077497212b1ce016c5a8e5ee4fcc369392e354013fe9a3937fd
1653697671|4856186375853658537|0x2306b8310599a40f1bd022c4d70214f65739c3d3|Fee from @lunchdao|0x9c9f0e81013e974682a57715a552643aea60277daf279af6ef2219b0a90a2da3
1653691849|2195121951219513|0x18d70d6152423f22a6234d832a8ca78eb673013c|Fee from @suedokwondao|0x2c0b8e3183af41213bdbaf98a10feab29cd69ab391915aa0b7a7d88c42d2453c
1653639116|51428571428571429|0xc73e5d6c55ae3298c6b341c615bc6e67394c7bfb|Fee from @baohu|0xd67d2fb8d8a50100102f5873095eea6daeff19c14d68da3f17386b554a4d464e
1653497518|55000000000000000|0xd60ea02dfdaeefe61bf2978ea06558c3271a3dab|Fee from @covid19vaccinedao|0x15395462ff123fa4d4bd5671750456b25df4940fa03a737744a144f208139773
1653407386|150000000000000000|0xdcbc9daa8c4eeae4bbf623070c023188f4d1e037||0xeec2916c81de8d8907352793e6595099f79da011da15e0b503a3b3ed1b6bcb41
1653262180|277405691223427728|0xe16a238d207b9ac8b419c7a866b0de013c73357b|Fee from @peel|0xcd9b5472412fb0d22fddd6c3a747a287bcabf22cf0d68a40645d1119b6bbfe86
1653209317|207504100641638216|0x22fea913fd7f729303bae66ef40a044c73ffadce|Fee from @lexicondevils|0xc78ed4ee25cf7a0ab30cc78a5354d7621bf5036db0a646902a3f9f28fdf2e330
1653189608|2984451887030716544|0xca6ed3fdc8162304d7f1fcfc9ca3a81632d5e5b0|Fee from @juicebox|0xb76c7ce03f896845661796d42f006228f88b78585793c042240c980368e009c8
1653177444|82523809523809524|0x7cc4e967242e1cad92152d47ae0bb9169e97d553|Fee from @tiles|0xe00072ffeac57e5301211fe8a8680c8b766407dca9b3660e154f127d468bc511
1653117973|67486190476190477|0xd60ea02dfdaeefe61bf2978ea06558c3271a3dab|Fee from @covid19vaccinedao|0xfa92c9deacb8898d52ab97aeedee19f1e22d3b092ccf3562e3b5e1da3e85b36d
