timestamp,executionDate,type,tokenAddress,to,from,amount,valueFiat
1666321595000,2022-10-21T03:06:35Z,ERC20_TRANSFER,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xF2F400C138F9fb900576263af0BC7fCde2B1b8a8,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,7.788416562401892,10123.398686695607
1666321595000,2022-10-21T03:06:35Z,ERC20_TRANSFER,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x0E113904cB1d53cAbB324927dffaE2f8F6705111,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,7.788416562401892,10123.398686695607
1666202135000,2022-10-19T17:55:35Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0xB0A1B2F7f7A2093dA2247ED16F0c06Cf02CE164F,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,3000000,7210.0756925292
1665279527000,2022-10-09T01:38:47Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0x7Ae63FBa045Fec7CaE1a75cF7Aa14183483b8397,2.7494854857e-8,0.00003635561500155753
1665279467000,2022-10-09T01:37:47Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,26.875424013390127,35536.56033160217
1664115887000,2022-09-25T14:24:47Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0x7Ae63FBa045Fec7CaE1a75cF7Aa14183483b8397,2.26619558765e-7,0.00029326272710107875
1664092163000,2022-09-25T07:49:23Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,17.03091511137869,22039.2830954592
1663675463000,2022-09-20T12:04:23Z,ETHER_TRANSFER,,0x7Ae63FBa045Fec7CaE1a75cF7Aa14183483b8397,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,1,1324.1905646155858
1662880342000,2022-09-11T07:12:22Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,0.08569849400851288,150.94224487003115
1662860297000,2022-09-11T01:38:17Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0x7Ae63FBa045Fec7CaE1a75cF7Aa14183483b8397,9.9210084284e-8,0.00017474044332779537
1661753625000,2022-08-29T06:13:45Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,0.06384870393471774,99.29606495674707
1661723269000,2022-08-28T21:47:49Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0x7Ae63FBa045Fec7CaE1a75cF7Aa14183483b8397,8.7039189744e-8,0.00012522737750710273
1661362341000,2022-08-24T17:32:21Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0x1E8c64Fd8F94da1d0E23853118B7F73a7B467209,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,49999.99999999999,125.5415111813053
1661362341000,2022-08-24T17:32:21Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0x1b37B1EC6B7faaCbB9AddCCA4043824F36Fb88D8,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,49999.99999999999,125.5415111813053
1661362341000,2022-08-24T17:32:21Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0x79d31bFcA5Fda7A4F15b36763d2e44C99D811a6C,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,49999.99999999999,125.5415111813053
1661362341000,2022-08-24T17:32:21Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0x69E4213ecA52c68d90D308a9752e9ac6Be05E419,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,49999.99999999999,125.5415111813053
1661362341000,2022-08-24T17:32:21Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0x5dCb5f4F39Caa6Ca25380cfc42280330b49d3c93,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,49999.99999999999,125.5415111813053
1661362341000,2022-08-24T17:32:21Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0xf32dd1Bd55bD14d929218499a2E7D106F72f79c7,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,49999.99999999999,125.5415111813053
1661362341000,2022-08-24T17:32:21Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0xf97437D907BAF06390BE43A2885603Eb15354d3e,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,49999.99999999999,125.5415111813053
1661362341000,2022-08-24T17:32:21Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0x84673f99d9807780ce5Db4c3A980d708535d9604,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,49999.99999999999,125.5415111813053
1661362341000,2022-08-24T17:32:21Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0xF4d6D018359385FA9af6e6d82d21b138Cf32Af08,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,49999.99999999999,125.5415111813053
1661180677000,2022-08-22T15:04:37Z,ETHER_TRANSFER,,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,1222,1982459.1962541325
1660900929000,2022-08-19T09:22:09Z,ETHER_TRANSFER,,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0.33,534.1157264069067
1660775356000,2022-08-17T22:29:16Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0x69E4213ecA52c68d90D308a9752e9ac6Be05E419,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,5e-14,1.568113739717761e-16
1660775356000,2022-08-17T22:29:16Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0x5dCb5f4F39Caa6Ca25380cfc42280330b49d3c93,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,5e-14,1.568113739717761e-16
1660775356000,2022-08-17T22:29:16Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0x84673f99d9807780ce5Db4c3A980d708535d9604,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,5e-14,1.568113739717761e-16
1660775356000,2022-08-17T22:29:16Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0xf97437D907BAF06390BE43A2885603Eb15354d3e,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,5e-14,1.568113739717761e-16
1660775356000,2022-08-17T22:29:16Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0xF4d6D018359385FA9af6e6d82d21b138Cf32Af08,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,5e-14,1.568113739717761e-16
1660775356000,2022-08-17T22:29:16Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0xf32dd1Bd55bD14d929218499a2E7D106F72f79c7,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,5e-14,1.568113739717761e-16
1660775356000,2022-08-17T22:29:16Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0x1E8c64Fd8F94da1d0E23853118B7F73a7B467209,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,5e-14,1.568113739717761e-16
1660775356000,2022-08-17T22:29:16Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0x1b37B1EC6B7faaCbB9AddCCA4043824F36Fb88D8,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,5e-14,1.568113739717761e-16
1660775356000,2022-08-17T22:29:16Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0x79d31bFcA5Fda7A4F15b36763d2e44C99D811a6C,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,5e-14,1.568113739717761e-16
1660443473000,2022-08-14T02:17:53Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,0.06018271639718682,116.5559368753571
1660191261000,2022-08-11T04:14:21Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0xF8284136B169213E4c50cE09f3E1D9A9b484BAea,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,2000000,6503.4242914104325
1659727507000,2022-08-05T19:25:07Z,ERC20_TRANSFER,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd9d37F4CB8F068afb8FB9aaab19D1c4e12495B89,10000,10000
1659209503000,2022-07-30T19:31:43Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,0.06174709631634,104.77155288752876
1658934785000,2022-07-27T15:13:05Z,ETHER_TRANSFER,,0x5427B5141A6CC8228A9E74248F51210380adbaE9,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,1.7396813257711201,2847.7699222358265
1658000047000,2022-07-16T19:34:07Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,0.08654314191947544,117.26990714888179
1656792632000,2022-07-02T20:10:32Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,225.76451341726911,241238.75240063743
1656743156000,2022-07-02T06:25:56Z,ETHER_TRANSFER,,0x7Ae63FBa045Fec7CaE1a75cF7Aa14183483b8397,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,17.98249281,19215.039887690367
1656470111000,2022-06-29T02:35:11Z,ERC20_TRANSFER,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC2bc2F890067C511215f9463a064221577a53E10,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,110000,110000
1656460033000,2022-06-28T23:47:13Z,ETHER_TRANSFER,,0x7Ae63FBa045Fec7CaE1a75cF7Aa14183483b8397,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,169,193257.16753684828
1656459795000,2022-06-28T23:43:15Z,ETHER_TRANSFER,,0x7Ae63FBa045Fec7CaE1a75cF7Aa14183483b8397,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0.739,845.0712828978159
1656382831000,2022-06-28T02:20:31Z,ETHER_TRANSFER,,0x1111111254fb6c44bAC0beD2854e76F90643097d,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,97,110922.75296493659
1656382831000,2022-06-28T02:20:31Z,ERC20_TRANSFER,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,113459.784151,113459.784151
1655590637000,2022-06-18T22:17:17Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,217.21461324794234,216183.40191817578
1655308648000,2022-06-15T15:57:28Z,ETHER_TRANSFER,,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,11,13534.007688911657
1655308648000,2022-06-15T15:57:28Z,ETHER_TRANSFER,,0x5d95baEBB8412AD827287240A5c281E3bB30d27E,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0.5,615.1821676778026
1655308235000,2022-06-15T15:50:35Z,ETHER_TRANSFER,,0x7Ae63FBa045Fec7CaE1a75cF7Aa14183483b8397,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,17.01138,20930.195247181633
1654873759000,2022-06-10T15:09:19Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0x518e3CdBcda4f0735399c9F1e03A7aBC7562632f,58400785,206055.4975299677
1654873150000,2022-06-10T14:59:10Z,ETHER_TRANSFER,,0x8CC0091A0097D4B6dB702272F9Cd30b8A61B57C8,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0.00449,7.470661209680276
1654873150000,2022-06-10T14:59:10Z,ETHER_TRANSFER,,0x7E90E03654732ABedF89Faf87f05BcD03ACEeFdC,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0.0915,152.24175961820606
1654873150000,2022-06-10T14:59:10Z,ETHER_TRANSFER,,0xb045708e396E20071324C1aed2E4CFB90A0764FE,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0.04603,76.58675623197841
1654873112000,2022-06-10T14:58:32Z,ETHER_TRANSFER,,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0.04589,76.35381802054073
1654873112000,2022-06-10T14:58:32Z,ETHER_TRANSFER,,0xD152f549545093347A162Dce210e7293f1452150,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,2.3,3826.8420450478025
1654873112000,2022-06-10T14:58:32Z,ETHER_TRANSFER,,0x981c8ECD009E3E84eE1fF99266BF1461a12e5c68,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0.09467,157.5161462629024
1654873112000,2022-06-10T14:58:32Z,ETHER_TRANSFER,,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0.06746,112.24294102561947
1654873112000,2022-06-10T14:58:32Z,ETHER_TRANSFER,,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0.04534,75.43870361846407
1654873112000,2022-06-10T14:58:32Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xD152f549545093347A162Dce210e7293f1452150,0.1292404034543129,215.0359173295243
1654399506000,2022-06-05T03:25:06Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,1223.7300747306056,2209238.3229039325
1653348422000,2022-05-23T23:27:02Z,ETHER_TRANSFER,,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,10,19745.811944790916
1653189608000,2022-05-22T03:20:08Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,17.011375756075083,34816.270093772524
1652192862000,2022-05-10T14:27:42Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0xD152f549545093347A162Dce210e7293f1452150,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,16000000,82194.22552275713
1651960699000,2022-05-07T21:58:19Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,9.687515256545632,25586.947269516
1651939050000,2022-05-07T15:57:30Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0x0000000000000000000000000000000000000000,8000000,47910.85013173447
1651774724000,2022-05-05T18:18:44Z,ETHER_TRANSFER,,0x2753c791bCA3667f10800262FCB0168269e12DC5,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0.89613615,2467.902112089368
1650751347000,2022-04-23T22:02:27Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,0.05602592179638788,164.75475467020075
1649533401000,2022-04-09T19:43:21Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,0.027162306767460457,88.71041167918625
1648414161000,2022-03-27T20:49:21Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,0.0223800454681014,73.52232327541302
1647115867000,2022-03-12T20:11:07Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,0.03108391868898864,80.17966695138732
1647013670000,2022-03-11T15:47:50Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0x518e3CdBcda4f0735399c9F1e03A7aBC7562632f,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,99000000,586694.5583775796
1647011933000,2022-03-11T15:18:53Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0x518e3CdBcda4f0735399c9F1e03A7aBC7562632f,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,1000000,5926.207660379591
1647009597000,2022-03-11T14:39:57Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0x0000000000000000000000000000000000000000,100000000,592620.7660379591
1646418910000,2022-03-04T18:35:10Z,ERC20_TRANSFER,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x5617E47D81189eC211799032d3eee186963ECDA7,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,28490,28490
1646417023000,2022-03-04T18:03:43Z,ETHER_TRANSFER,,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,1,2619.356137634489
1646417023000,2022-03-04T18:03:43Z,ERC20_TRANSFER,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,2681.766028,2681.766028
1646335380000,2022-03-03T19:23:00Z,ERC20_TRANSFER,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x5617E47D81189eC211799032d3eee186963ECDA7,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,10,10
1645916462000,2022-02-26T23:01:02Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,0.02595599464268572,72.29624304340547
1644808677000,2022-02-14T03:17:57Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,0.027110322077343305,79.58629500612663
1644424352000,2022-02-09T16:32:32Z,ETHER_TRANSFER,,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,19.6,63522.05247195948
1644341269000,2022-02-08T17:27:49Z,ETHER_TRANSFER,,0x0e9D15e28e3De9bB3CF64FFbC2f2F49Da9Ac545B,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,3.82291131,11955.918509582152
1643859571000,2022-02-03T03:39:31Z,ERC20_TRANSFER,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x5617E47D81189eC211799032d3eee186963ECDA7,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,28500,28500
1643818471000,2022-02-02T16:14:31Z,ERC20_TRANSFER,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x5617E47D81189eC211799032d3eee186963ECDA7,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,10,10
1643817921000,2022-02-02T16:05:21Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0.027460689615794107,73.8780353330155
1643817921000,2022-02-02T16:05:21Z,ERC20_TRANSFER,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,57000,57000
1643817921000,2022-02-02T16:05:21Z,ETHER_TRANSFER,,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,21.551843549521813,57981.35012339352
1643780807000,2022-02-02T05:46:47Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0x3C6233fA507eDfB5F58615CB11f3FEf34Dc754Ee,8333334,33469.50279115433
1643535180000,2022-01-30T09:33:00Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,46.222533339030235,120649.24326338418
1643067280000,2022-01-24T23:34:40Z,ERC20_TRANSFER,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xDa12b368a93007Ef2446717765917933cEBC6080,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,400,400
1643060532000,2022-01-24T21:42:12Z,ERC20_TRANSFER,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0x88e6A0c2dDD26FEEb64F039a2c41296FcB3f5640,400,400
1643060532000,2022-01-24T21:42:12Z,ETHER_TRANSFER,,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0.17914580920246195,438.5187570255976
1643060532000,2022-01-24T21:42:12Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0.01639093719310935,40.122252574067865
1642458596000,2022-01-17T22:29:56Z,ETHER_TRANSFER,,0x823b92d6a4b2AED4b15675c7917c9f922ea8ADAD,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0.5207591273,1675.070153466755
1642386740000,2022-01-17T02:32:20Z,ETHER_TRANSFER,,0xe7879a2D05dBA966Fcca34EE9C3F99eEe7eDEFd1,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0.233380496677708,750.6900674270254
1642386555000,2022-01-17T02:29:15Z,ETHER_TRANSFER,,0x754F37225CE0E30639093Af47C16ef057B544b4f,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0.110883159736698,356.6659932779818
1642386257000,2022-01-17T02:24:17Z,ETHER_TRANSFER,,0x63A2368F4B509438ca90186cb1C15156713D5834,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0.838040440185637,2695.6349973764577
1642378345000,2022-01-17T00:12:25Z,ETHER_TRANSFER,,0x23ca2a059DAb1ebcb6A7cCb2d4351C3c2DD6caFB,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0.015024907799053,48.329012960890175
1642285394000,2022-01-15T22:23:14Z,ETHER_TRANSFER,,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,0xd569D3CCE55b71a8a3f3C418c329A66e5f714431,5e-18,1.6656233275799926e-14
1641867870000,2022-01-11T02:24:30Z,ERC20_TRANSFER,0x3abF2A4f8452cCC2CF7b4C1e4663147600646f66,0xf7253A0E87E39d2cD6365919D4a3D56D431D0041,0xAF28bcB48C40dBC86f52D459A6562F658fc94B1e,8333334,73497.3104481257
